P148;Outras lesões de outras partes do sistema nervoso periférico devidas a traumatismo de parto;Primeiro Cadastro
P149;Lesão não especificada do sistema nervoso periférico devida a traumatismo de parto;Primeiro Cadastro
P150;Lesão do fígado devida a traumatismo de parto;Primeiro Cadastro
P151;Lesão do baço devida a traumatismo de parto;Primeiro Cadastro
P152;Lesão do esternomastóide devida a traumatismo de parto;Primeiro Cadastro
P153;Lesão dos olhos devida a traumatismo de parto;Primeiro Cadastro
P154;Lesão da face ao nascer;Primeiro Cadastro
P155;Lesão dos órgãos genitais externos, devida a traumatismo de parto;Primeiro Cadastro
P156;Necrose de gordura subcutânea devida a traumatismo de parto;Primeiro Cadastro
P158;Outros traumatismos de parto especificados;Primeiro Cadastro
P159;Traumatismo de parto não especificado;Primeiro Cadastro
P200;Hipóxia intra-uterina diagnosticada antes do início do trabalho de parto;Primeiro Cadastro
P201;Hipóxia intra-uterina diagnosticada durante o trabalho de parto e o parto;Primeiro Cadastro
P209;Hipóxia intra-uterina não especificada;Primeiro Cadastro
P210;Asfixia grave ao nascer;Primeiro Cadastro
P211;Asfixia leve ou moderada ao nascer;Primeiro Cadastro
P219;Asfixia ao nascer, não especificada;Primeiro Cadastro
P220;Síndrome da angústia respiratória do recém-nascido;Primeiro Cadastro
P221;Taquipnéia transitória do recém-nascido;Primeiro Cadastro
P228;Outros desconfortos respiratórios do recém-nascido;Primeiro Cadastro
P229;Desconforto respiratório não especificado do recém-nascido;Primeiro Cadastro
P230;Pneumonia congênita devida a agente viral;Primeiro Cadastro
P231;Pneumonia congênita devida a Clamídia;Primeiro Cadastro
P232;Pneumonia congênita devida a estafilococo;Primeiro Cadastro
P233;Pneumonia congênita devida a estreptococo do grupo B;Primeiro Cadastro
P234;Pneumonia congênita devida a Escherichia coli;Primeiro Cadastro
P235;Pneumonia congênita devida a Pseudomonas;Primeiro Cadastro
P236;Pneumonia congênita devida a outros agentes bacterianos;Primeiro Cadastro
P238;Pneumonia congênita devida a outros organismos;Primeiro Cadastro
P239;Pneumonia congênita não especificada;Primeiro Cadastro
P240;Aspiração neonatal de mecônio;Primeiro Cadastro
P241;Aspiração neonatal de líquido amniótico e muco;Primeiro Cadastro
P242;Aspiração neonatal de sangue;Primeiro Cadastro
P243;Aspiração neonatal de leite e alimento regurgitados;Primeiro Cadastro
P248;Outras síndromes de aspiração neonatais;Primeiro Cadastro
P249;Síndrome de aspiração neonatal não especificada;Primeiro Cadastro
P250;Enfisema intersticial originado no período perinatal;Primeiro Cadastro
P251;Pneumotórax originado no período perinatal;Primeiro Cadastro
P252;Pneumomediastino originado no período perinatal;Primeiro Cadastro
P253;Pneumopericárdio originado no período perinatal;Primeiro Cadastro
P258;Outras afecções relacionadas com o enfisema intersticial originadas no período perinatal;Primeiro Cadastro
P260;Hemorragia traqueobrônquica originada no período perinatal;Primeiro Cadastro
P261;Hemorragia pulmonar maciça originada no período perinatal;Primeiro Cadastro
P268;Outras hemorragias pulmonares originadas no período perinatal;Primeiro Cadastro
P269;Hemorragia pulmonar não especificada originada no período perinatal;Primeiro Cadastro
P270;Síndrome de Wilson-Mikity;Primeiro Cadastro
P271;Displasia broncopulmonar originada no período perinatal;Primeiro Cadastro
P278;Outras doenças respiratórias crônicas originadas no período perinatal;Primeiro Cadastro
P279;Doença respiratória crônica não especificada originada no período perinatal;Primeiro Cadastro
P280;Atelectasia primária do recém-nascido;Primeiro Cadastro
P281;Outras atelectasias do recém-nascido e as não especificadas;Primeiro Cadastro
P282;Crises cianóticas do recém-nascido;Primeiro Cadastro
P283;Apnéia primária do sono do recém-nascido;Primeiro Cadastro
P284;Outras apnéias do recém-nascido;Primeiro Cadastro
P285;Insuficiência respiratória do recém-nascido;Primeiro Cadastro
P288;Outras afecções respiratórias especificadas do recém-nascido;Primeiro Cadastro
P289;Afecção respiratória do recém-nascido, não especificada;Primeiro Cadastro
P290;Insuficiência cardíaca neonatal;Primeiro Cadastro
P291;Disritmia cardíaca neonatal;Primeiro Cadastro
P292;Hipertensão neonatal;Primeiro Cadastro
P293;Persistência da circulação fetal;Primeiro Cadastro
P294;Isquemia miocárdica transitória do recém-nascido;Primeiro Cadastro
P298;Outros transtornos cardiovasculares originados no período perinatal;Primeiro Cadastro
P299;Transtornos cardiovasculares não especificados originados no período perinatal;Primeiro Cadastro
P350;Síndrome da rubéola congênita;Primeiro Cadastro
P351;Infecção congênita por citomegalovirus;Primeiro Cadastro
P352;Infecção congênita por vírus do herpes [simples];Primeiro Cadastro
P353;Hepatite viral congênita;Primeiro Cadastro
P358;Outras doenças virais congênitas;Primeiro Cadastro
P359;Doença viral congênita não especificada;Primeiro Cadastro
P360;Septicemia do recém-nascido devida a estreptococo do grupo B;Primeiro Cadastro
P361;Septicemia do recém-nascido devida a outros estreptococos e aos não especificados;Primeiro Cadastro
P362;Septicemia do recém-nascido devida ao Stafilococcus aureus;Primeiro Cadastro
P363;Septicemia do recém-nascido devida a outros estafilococos e aos não especificados;Primeiro Cadastro
P364;Septicemia do recém-nascido devida a Escherichia coli;Primeiro Cadastro
P365;Septicemia do recém-nascido devida a anaeróbios;Primeiro Cadastro
P368;Outras septicemias bacterianas do recém-nascido;Primeiro Cadastro
P369;Septicemia bacteriana não especificada do recém-nascido;Primeiro Cadastro
P370;Tuberculose congênita;Primeiro Cadastro
P371;Toxoplasmose congênita;Primeiro Cadastro
P372;Listeriose neonatal (disseminada);Primeiro Cadastro
P373;Malária falciparum congênita;Primeiro Cadastro
P374;Outras malárias congênitas;Primeiro Cadastro
P375;Candidíase neonatal;Primeiro Cadastro
P378;Outras doenças infecciosas e parasitárias congênitas especificadas;Primeiro Cadastro
P379;Doença infecciosa ou parasitária congênita não especificada;Primeiro Cadastro
P38;Onfalite do recém-nascido com ou sem hemorragia leve;Primeiro Cadastro
P390;Mastite infecciosa neonatal;Primeiro Cadastro
P391;Conjuntivite e dacriocistite neonatais;Primeiro Cadastro
P392;Infecção intra-amniótica do feto não classificada em outra parte;Primeiro Cadastro
P393;Infecção neonatal do trato urinário;Primeiro Cadastro
P394;Infecção neonatal da pele;Primeiro Cadastro
P398;Outras infecções especificadas próprias do período perinatal;Primeiro Cadastro
P399;Infecção própria do período perinatal não especificada;Primeiro Cadastro
P500;Perda sangüínea fetal devida a vasa prévia;Primeiro Cadastro
P501;Perda sangüínea fetal por ruptura do cordão;Primeiro Cadastro
P502;Perda sangüínea fetal originada da placenta;Primeiro Cadastro
P503;Hemorragia para a circulação do outro gêmeo;Primeiro Cadastro
P504;Hemorragia para a circulação materna;Primeiro Cadastro
P505;Perda sangüínea devido a secção do cordão umbilical do outro gemelar;Primeiro Cadastro
P508;Outras perdas sangüíneas fetais;Primeiro Cadastro
P509;Perda sangüínea fetal não especificada;Primeiro Cadastro
P510;Hemorragia umbilical maciça do recém-nascido;Primeiro Cadastro
P518;Outras hemorragias umbilicais do recém-nascido;Primeiro Cadastro
P519;Hemorragia umbilical do recém-nascido, não especificada;Primeiro Cadastro
P520;Hemorragia intraventricular (não-traumática) grau 1, do feto e do recém-nascido;Primeiro Cadastro
P521;Hemorragia intraventricular (não-traumática) grau 2, do feto e do recém-nascido;Primeiro Cadastro
P522;Hemorragia intraventricular (não-traumática) grau 3, do feto e do recém-nascido;Primeiro Cadastro
P523;Hemorragia intraventricular (não-traumática) não especificada, do feto ou do recém-nascido;Primeiro Cadastro
P524;Hemorragia intracerebral (não-traumática) do feto e do recém-nascido;Primeiro Cadastro
P525;Hemorragia subaracnoídea (não-traumática) do feto e do recém-nascido;Primeiro Cadastro
P526;Hemorragia cerebelar (não-traumática) e da fossa posterior do feto ou recém-nascido;Primeiro Cadastro
P528;Outras hemorragias intracranianas (não-traumáticas) do feto e do recém-nascido;Primeiro Cadastro
P529;Hemorragia intracraniana (não-traumática) do feto e do recém-nascido, não especificada;Primeiro Cadastro
P53;Doença hemorrágica do feto e do recém-nascido;Primeiro Cadastro
P540;Hematêmese neonatal;Primeiro Cadastro
P541;Melena neonatal;Primeiro Cadastro
P542;Hemorragia retal neonatal;Primeiro Cadastro
P543;Outras hemorragias gastrointestinais do período neonatal;Primeiro Cadastro
P544;Hemorragia supra-renal neonatal;Primeiro Cadastro
P545;Hemorragia cutânea neonatal;Primeiro Cadastro
P546;Hemorragia vaginal neonatal;Primeiro Cadastro
P548;Outras hemorragias fetais e neonatais especificadas;Primeiro Cadastro
P549;Hemorragia fetal e neonatal não especificada;Primeiro Cadastro
P550;Isoimunização Rh do feto e do recém-nascido;Primeiro Cadastro
P551;Isoimunização ABO do feto e do recém-nascido;Primeiro Cadastro
P558;Outras doenças hemolíticas do feto e do recém-nascido;Primeiro Cadastro
P559;Doença hemolítica não especificada do feto e do recém-nascido;Primeiro Cadastro
P560;Hidropsia fetal devida à isoimunização;Primeiro Cadastro
P569;Hidropsia fetal devida a outras doenças hemolíticas e às não especificadas;Primeiro Cadastro
P570;Kernicterus devido à isoimunização;Primeiro Cadastro
P578;Outros kernicterus especificados;Primeiro Cadastro
P579;Kernicterus não especificado;Primeiro Cadastro
P580;Icterícia neonatal devida a contusões;Primeiro Cadastro
P581;Icterícia neonatal devida a sangramento;Primeiro Cadastro
P582;Icterícia neonatal devida a infecção;Primeiro Cadastro
P583;Icterícia neonatal devida a policitemia;Primeiro Cadastro
P584;Icterícia neonatal devida a drogas ou toxinas transmitidas pela mãe ou administradas ao recém-nascido;Primeiro Cadastro
P585;Icterícia neonatal devida à deglutação de sangue materno;Primeiro Cadastro
P588;Icterícia neonatal devida a outras hemólises excessivas especificadas;Primeiro Cadastro
P589;Icterícia neonatal devida a hemólise excessiva não especificada;Primeiro Cadastro
P590;Icterícia neonatal associada ao parto prematuro;Primeiro Cadastro
P591;Síndrome da bile espessa;Primeiro Cadastro
P592;Icterícia neonatal de outras lesões hepatocelulares e das não especificadas;Primeiro Cadastro
P593;Icterícia neonatal devida a inibidores do leite materno;Primeiro Cadastro
P598;Icterícia neonatal devida a outras causas especificadas;Primeiro Cadastro
P599;Icterícia neonatal não especificada;Primeiro Cadastro
P60;Coagulação intravascular disseminada do feto e do recém-nascido;Primeiro Cadastro
P610;Trombocitopenia transitória neonatal;Primeiro Cadastro
P611;Policitemia neonatal;Primeiro Cadastro
P612;Anemia da prematuridade;Primeiro Cadastro
P613;Anemia congênita por perda sangüínea fetal;Primeiro Cadastro
P614;Outras anemias congênitas não classificada em outra parte;Primeiro Cadastro
P615;Neutropenia transitória neonatal;Primeiro Cadastro
P616;Outros transtornos transitórios de coagulação do período neonatal;Primeiro Cadastro
P618;Outros transtornos hematológicos perinatais especificados;Primeiro Cadastro
P619;Transtorno hematológico perinatal não especificado;Primeiro Cadastro
P700;Síndrome do filho de mãe com diabetes gestacional;Primeiro Cadastro
P701;Síndrome do filho de mãe diabética;Primeiro Cadastro
P702;Diabetes mellitus neonatal;Primeiro Cadastro
P703;Hipoglicemia neonatal iatrogênica;Primeiro Cadastro
P704;Outras hipoglicemias neonatais;Primeiro Cadastro
P708;Outros transtornos transitórios do metabolismo dos carboidratos do feto e do recém-nascido;Primeiro Cadastro
P709;Transtorno transitório não especificado do metabolismo dos carboidratos do feto e do recém-nascido;Primeiro Cadastro
P710;Hipocalcemia do recém-nascido pelo uso de leite de vaca;Primeiro Cadastro
P711;Outras hipocalcemias neonatais;Primeiro Cadastro
P712;Hipomagnesemia neonatal;Primeiro Cadastro
P713;Tetania neonatal sem deficiência de cálcio ou magnésio;Primeiro Cadastro
P714;Hipoparatiroidismo neonatal transitório;Primeiro Cadastro
P718;Outros transtornos transitórios do metabolismo do cálcio e do magnésio do período neonatal;Primeiro Cadastro
P719;Transtornos transitórios não especificados do metabolismo do cálcio e do magnésio do período neonatal;Primeiro Cadastro
P720;Bócio neonatal, não classificado em outra parte;Primeiro Cadastro
P721;Hipotireoidismo neonatal transitório;Primeiro Cadastro
P722;Outros transtornos transitórios da função de tireóide não classificados em outra parte;Primeiro Cadastro
P728;Outros transtornos endócrinos transitórios e especificados do período neonatal;Primeiro Cadastro
P729;Transtorno endócrino neonatal transitório não especificado;Primeiro Cadastro
P740;Acidose metabólica tardia do recém-nascido;Primeiro Cadastro
P741;Desidratação do recém-nascido;Primeiro Cadastro
P742;Distúrbios do equilíbrio de sódio do recém-nascido;Primeiro Cadastro
P743;Distúrbios do equilíbrio de potássio do recém-nascido;Primeiro Cadastro
P744;Outros distúrbios eletrolíticos transitórios do recém-nascido;Primeiro Cadastro
P745;Tirosinemia transitória do recém-nascido;Primeiro Cadastro
P748;Outros distúrbios metabólicos transitórios do recém-nascido;Primeiro Cadastro
P749;Distúrbio metabólico transitório não especificado do recém-nascido;Primeiro Cadastro
P75;Íleo meconial;Primeiro Cadastro
P760;"Síndrome da ""rolha de mecônio""";Primeiro Cadastro
P761;Íleo transitório do recém-nascido;Primeiro Cadastro
P762;Obstrução intestinal devido a leite espesso;Primeiro Cadastro
P768;Outras obstruções intestinais especificadas do recém-nascido;Primeiro Cadastro
P769;Obstrução intestinal não especificada do recém-nascido;Primeiro Cadastro
P77;Enterocolite necrotizante do feto e do recém-nascido;Primeiro Cadastro
P780;Perfuração intestinal no período perinatal;Primeiro Cadastro
P781;Outras peritonites neonatais;Primeiro Cadastro
P782;Hematemese e melena devidas a deglutição de sangue materno;Primeiro Cadastro
P783;Diarréia neonatal não-infecciosa;Primeiro Cadastro
P788;Outros transtornos perinatais especificados do aparelho digestivo;Primeiro Cadastro
P789;Transtorno perinatal não especificado do aparelho digestivo;Primeiro Cadastro
P800;Síndrome de lesão pelo frio;Primeiro Cadastro
P808;Outras hipotermias do recém-nascido;Primeiro Cadastro
P809;Hipotermia não especificada do recém-nascido;Primeiro Cadastro
P810;Hipertermia ambiental do recém-nascido;Primeiro Cadastro
P818;Outros distúrbios especificados da regulação térmica do recém-nascido;Primeiro Cadastro
P819;Distúrbio não especificado da regulação térmica do recém-nascido;Primeiro Cadastro
P830;Esclerema neonatal;Primeiro Cadastro
P831;Eritema tóxico neonatal;Primeiro Cadastro
P832;Hidropsia fetal não-devida à doença hemolítica;Primeiro Cadastro
P833;Outros edemas e os não especificados próprios do feto e do recém-nascido;Primeiro Cadastro
P834;Intumescimento mamário do recém-nascido;Primeiro Cadastro
P835;Hidrocele congênita;Primeiro Cadastro
P836;Pólipo umbilical do recém-nascido;Primeiro Cadastro
P838;Outras afecções especificadas do tegumento próprias do feto e do recém-nascido;Primeiro Cadastro
P839;Afecção não especificada do tegumento própria do feto e do recém-nascido;Primeiro Cadastro
P90;Convulsões do recém-nascido;Primeiro Cadastro
P910;Isquemia cerebral neonatal;Primeiro Cadastro
P911;Cistos periventriculares adquiridos do recém-nascido;Primeiro Cadastro
P912;Leucomalácia cerebral neonatal;Primeiro Cadastro
P913;Irritabilidade cerebral neonatal;Primeiro Cadastro
P914;Depressão cerebral neonatal;Primeiro Cadastro
P915;Coma neonatal;Primeiro Cadastro
P916;Encefalopatia hipóxico-isquêmica do recém-nascido;Primeiro Cadastro
P918;Outros distúrbios especificados da função cerebral do recém-nascido;Primeiro Cadastro
P919;Distúrbio não especificado da função cerebral do recém-nascido;Primeiro Cadastro
P920;Vômitos no recém-nascido;Primeiro Cadastro
P921;Regurgitação e ruminação no recém-nascido;Primeiro Cadastro
P922;Alimentação vagarosa do recém-nascido;Primeiro Cadastro
P923;Subalimentação do recém-nascido;Primeiro Cadastro
P924;Hiperalimentação do recém-nascido;Primeiro Cadastro
P925;Dificuldade neonatal na amamentação no peito;Primeiro Cadastro
P928;Outros problemas de alimentação do recém-nascido;Primeiro Cadastro
P929;Problema não especificado de alimentação do recém-nascido;Primeiro Cadastro
P93;Reações e intoxicações devidas a drogas administradas ao feto e ao recém-nascido;Primeiro Cadastro
P940;Miastenia grave neonatal transitória;Primeiro Cadastro
P941;Hipertonia congênita;Primeiro Cadastro
P942;Hipotonia congênita;Primeiro Cadastro
P948;Outros transtornos do tônus muscular do recém-nascido;Primeiro Cadastro
P949;Transtorno não especificado do tônus muscular do recém-nascido;Primeiro Cadastro
P95;Morte fetal de causa não especificada;Primeiro Cadastro
P960;Insuficiência renal congênita;Primeiro Cadastro
P961;Sintomas de abstinência neonatal de drogas utilizadas pela mãe;Primeiro Cadastro
P962;Sintomas de abstinência do uso de drogas terapêuticas no recém-nascido;Primeiro Cadastro
P963;Suturas cranianas amplas no recém-nascido;Primeiro Cadastro
P964;Interrupção de gravidez, afetando o feto e recém-nascido;Primeiro Cadastro
P965;Complicações de procedimentos intra-uterinos não classificados em outra parte;Primeiro Cadastro
P968;Outras afecções especificadas originadas no período perinatal;Primeiro Cadastro
P969;Afecções originadas no período perinatal não especificadas;Primeiro Cadastro
Q000;Anencefalia;Primeiro Cadastro
Q001;Craniorraquisquise;Primeiro Cadastro
Q002;Iniencefalia;Primeiro Cadastro
Q010;Encefalocele frontal;Primeiro Cadastro
Q011;Encefalocele nasofrontal;Primeiro Cadastro
Q012;Encefalocele occipital;Primeiro Cadastro
Q018;Encefalocele de outras localizações;Primeiro Cadastro
Q019;Encefalocele não especificada;Primeiro Cadastro
Q02;Microcefalia;Primeiro Cadastro
Q030;Malformações do aqueduto de Sylvius;Primeiro Cadastro
Q031;Atresia das fendas de Luschka e do forâmen de Magendie;Primeiro Cadastro
Q038;Outra hidrocefalia congênita;Primeiro Cadastro
Q039;Hidrocefalia congênita não especificada;Primeiro Cadastro
Q040;Malformações congênitas do corpo caloso;Primeiro Cadastro
Q041;Arrinencefalia;Primeiro Cadastro
Q042;Holoprosencefalia;Primeiro Cadastro
Q043;Outras deformidades por redução do encéfalo;Primeiro Cadastro
Q044;Displasia do septo e das vias ópticas;Primeiro Cadastro
Q045;Megalencefalia;Primeiro Cadastro
Q046;Cistos cerebrais congênitos;Primeiro Cadastro
Q048;Outras malformações congênitas especificadas do encéfalo;Primeiro Cadastro
Q049;Malformação congênita não especificada do encéfalo;Primeiro Cadastro
Q050;Espinha bífida cervical com hidrocefalia;Primeiro Cadastro
Q051;Espinha bífida torácica com hidrocefalia;Primeiro Cadastro
Q052;Espinha bífida lombar com hidrocefalia;Primeiro Cadastro
Q053;Espinha bífida sacra com hidrocefalia;Primeiro Cadastro
Q054;Espinha bífida não especificada, com hidrocefalia;Primeiro Cadastro
Q055;Espinha bífida cervical, sem hidrocefalia;Primeiro Cadastro
Q056;Espinha bífida torácica, sem hidrocefalia;Primeiro Cadastro
Q057;Espinha bífida lombar, sem hidrocefalia;Primeiro Cadastro
Q058;Espinha bífida sacra, sem hidrocefalia;Primeiro Cadastro
Q059;Espinha bífida não especificada;Primeiro Cadastro
Q060;Amielia;Primeiro Cadastro
Q061;Hipoplasia e displasia da medula espinal;Primeiro Cadastro
Q062;Diastematomielia;Primeiro Cadastro
Q063;Outras malformações congênitas da cauda eqüina;Primeiro Cadastro
Q064;Hidromielia;Primeiro Cadastro
Q068;Outras malformações congênitas especificadas da medula espinal;Primeiro Cadastro
Q069;Malformação congênita não especificada da medula espinal;Primeiro Cadastro
Q070;Síndrome de Arnold-Chiari;Primeiro Cadastro
Q078;Outras malformações congênitas especificadas do sistema nervoso;Primeiro Cadastro
Q079;Malformação congênita não especificada do sistema nervoso;Primeiro Cadastro
Q100;Ptose congênita;Primeiro Cadastro
Q101;Ectrópio congênito;Primeiro Cadastro
Q102;Entrópio congênito;Primeiro Cadastro
Q103;Outras malformações congênitas das pálpebras;Primeiro Cadastro
Q104;Ausência ou agenesia do aparelho lacrimal;Primeiro Cadastro
Q105;Estenose ou estreitamento congênito do canal lacrimal;Primeiro Cadastro
Q106;Outras malformações congênitas do aparelho lacrimal;Primeiro Cadastro
Q107;Malformação congênita da órbita;Primeiro Cadastro
Q110;Olho cístico;Primeiro Cadastro
Q111;Outras formas de anoftalmia;Primeiro Cadastro
Q112;Microftalmia;Primeiro Cadastro
Q113;Macroftalmia;Primeiro Cadastro
Q120;Catarata congênita;Primeiro Cadastro
Q121;Luxação congênita do cristalino;Primeiro Cadastro
Q122;Coloboma do cristalino;Primeiro Cadastro
Q123;Afaquia congênita;Primeiro Cadastro
Q124;Esferofaquia;Primeiro Cadastro
Q128;Outras malformações congênitas do cristalino;Primeiro Cadastro
Q129;Malformação congênita não especificada do cristalino;Primeiro Cadastro
Q130;Coloboma da íris;Primeiro Cadastro
Q131;Ausência de íris;Primeiro Cadastro
Q132;Outras malformações congênitas da íris;Primeiro Cadastro
Q133;Opacidade congênita da córnea;Primeiro Cadastro
Q134;Outras malformações congênitas da córnea;Primeiro Cadastro
Q135;Esclerótica azul;Primeiro Cadastro
Q138;Outras malformações congênitas da câmara anterior do olho;Primeiro Cadastro
Q139;Malformação congênita não especificada da câmara anterior do olho;Primeiro Cadastro
Q140;Malformação congênita do humor vítreo;Primeiro Cadastro
Q141;Malformação congênita da retina;Primeiro Cadastro
Q142;Malformação congênita do disco óptico;Primeiro Cadastro
Q143;Malformação congênita da coróide;Primeiro Cadastro
Q148;Outras malformações congênitas da câmara posterior do olho;Primeiro Cadastro
Q149;Malformação congênita não especificada da câmara posterior do olho;Primeiro Cadastro
Q150;Glaucoma congênito;Primeiro Cadastro
Q158;Outras malformações congênitas especificadas do olho;Primeiro Cadastro
Q159;Malformação congênita não especificada do olho;Primeiro Cadastro
Q160;Ausência congênita do pavilhão auricular [orelha];Primeiro Cadastro
Q161;Ausência, atresia e estreitamento congênitos do conduto auditivo (externo);Primeiro Cadastro
Q162;Ausência da trompa de Eustáquio;Primeiro Cadastro
Q163;Malformação congênita dos ossículos do ouvido;Primeiro Cadastro
Q164;Outras malformações congênitas do ouvido médio;Primeiro Cadastro
Q165;Malformação congênita do ouvido interno;Primeiro Cadastro
Q169;Malformação congênita do ouvido não especificada causando comprometimento da audição;Primeiro Cadastro
Q170;Pavilhão supranumerário;Primeiro Cadastro
Q171;Macrotia;Primeiro Cadastro
Q172;Microtia;Primeiro Cadastro
Q173;Outras deformidades da orelha;Primeiro Cadastro
Q174;Anomalia de posição da orelha;Primeiro Cadastro
Q175;Orelhas proeminentes;Primeiro Cadastro
Q178;Outras malformações congênitas especificadas da orelha;Primeiro Cadastro
Q179;Malformação congênita não especificada da orelha;Primeiro Cadastro
Q180;Seio, fístula e cisto de origem branquial;Primeiro Cadastro
Q181;Seio, fístula e cisto pré-auricular;Primeiro Cadastro
Q182;Outras malformações da fenda branquial;Primeiro Cadastro
Q183;Pescoço alado;Primeiro Cadastro
Q184;Macrostomia;Primeiro Cadastro
Q185;Microstomia;Primeiro Cadastro
Q186;Macroqueilia;Primeiro Cadastro
Q187;Microqueilia;Primeiro Cadastro
Q188;Outras malformações congênitas especificadas da face e do pescoço;Primeiro Cadastro
Q189;Malformação congênita não especificada da face e do pescoço;Primeiro Cadastro
Q200;Tronco arterial comum;Primeiro Cadastro
Q201;Ventrículo direito com dupla via de saída;Primeiro Cadastro
Q202;Ventrículo esquerdo com dupla via de saída;Primeiro Cadastro
Q203;Comunicação ventrículo-atrial discordante;Primeiro Cadastro
Q204;Ventrículo com dupla via de entrada;Primeiro Cadastro
Q205;Comunicação átrio-ventricular discordante;Primeiro Cadastro
Q206;Isomerismo dos apêndices atriais;Primeiro Cadastro
Q208;Outras malformações congênitas das câmaras e das comunicações cardíacas;Primeiro Cadastro
Q209;Malformação congênita não especificada das câmaras e das comunicações cardíacas;Primeiro Cadastro
Q210;Comunicação interventricular;Primeiro Cadastro
Q211;Comunicação interatrial;Primeiro Cadastro
Q212;Comunicação atrioventricular;Primeiro Cadastro
Q213;Tetralogia de Fallot;Primeiro Cadastro
Q214;Comunicação aortopulmonar;Primeiro Cadastro
Q218;Outras malformações congênitas dos septos cardíacos;Primeiro Cadastro
Q219;Malformação congênita não especificada de septo cardíaco;Primeiro Cadastro
Q220;Atresia da valva pulmonar;Primeiro Cadastro
Q221;Estenose congênita da valva pulmonar;Primeiro Cadastro
Q222;Insuficiência congênita da valva pulmonar;Primeiro Cadastro
Q223;Outras malformações congênitas da valva pulmonar;Primeiro Cadastro
Q224;Estenose congênita da valva tricúspide;Primeiro Cadastro
Q225;Anomalia de Ebstein;Primeiro Cadastro
Q226;Síndrome do coração direito hipoplásico;Primeiro Cadastro
Q228;Outras malformações congênitas da valva tricúspide;Primeiro Cadastro
Q229;Malformação congênita não especificada da valva tricúspide;Primeiro Cadastro
Q230;Estenose congênita da valva aórtica;Primeiro Cadastro
Q231;Insuficiência congênita da valva aórtica;Primeiro Cadastro
Q232;Estenose mitral congênita;Primeiro Cadastro
Q233;Insuficiência mitral congênita;Primeiro Cadastro
Q234;Síndrome do coração esquerdo hipoplásico;Primeiro Cadastro
Q238;Outras malformações congênitas das valvas aórtica e mitral;Primeiro Cadastro
Q239;Malformação congênita não especificada das valvas aórtica e mitral;Primeiro Cadastro
Q240;Dextrocardia;Primeiro Cadastro
Q241;Levocardia;Primeiro Cadastro
Q242;Cor triatriatum;Primeiro Cadastro
Q243;Estenose do infundíbulo pulmonar;Primeiro Cadastro
Q244;Estenose subaórtica congênita;Primeiro Cadastro
Q245;Malformações dos vasos coronários;Primeiro Cadastro
Q246;Bloqueio congênito do coração;Primeiro Cadastro
Q248;Outras malformações congênitas especificadas do coração;Primeiro Cadastro
Q249;Malformação não especificada do coração;Primeiro Cadastro
Q250;Permeabilidade do canal arterial;Primeiro Cadastro
Q251;Coartação da aorta;Primeiro Cadastro
Q252;Atresia da aorta;Primeiro Cadastro
Q253;Estenose da aorta;Primeiro Cadastro
Q254;Outras malformações congênitas da aorta;Primeiro Cadastro
Q255;Atresia da artéria pulmonar;Primeiro Cadastro
Q256;Estenose da artéria pulmonar;Primeiro Cadastro
Q257;Outras malformações congênitas da artéria pulmonar;Primeiro Cadastro
Q258;Outras malformações congênitas das grandes artérias;Primeiro Cadastro
Q259;Malformação congênita não especificada das grandes artérias;Primeiro Cadastro
Q260;Estenose congênita da veia cava;Primeiro Cadastro
Q261;Persistência da veia cava superior esquerda;Primeiro Cadastro
Q262;Comunicação venosa pulmonar anormal total;Primeiro Cadastro
Q263;Comunicação venosa pulmonar anormal parcial;Primeiro Cadastro
Q264;Comunicação venosa pulmonar anormal não especificado;Primeiro Cadastro
Q265;Comunicação venosa portal anormal;Primeiro Cadastro
Q266;Fístula entre a veia porta e a artéria hepática;Primeiro Cadastro
Q268;Outras malformações congênitas das grandes veias;Primeiro Cadastro
Q269;Malformação congênita não especificada de grande veia;Primeiro Cadastro
Q270;Ausência congênita e hipoplasia da artéria umbilical;Primeiro Cadastro
Q271;Estenose congênita da artéria renal;Primeiro Cadastro
Q272;Outras malformações congênitas da artéria renal;Primeiro Cadastro
Q273;Malformação artério-venosa periférica;Primeiro Cadastro
Q274;Ectasia venosa (flebectasia) congênita;Primeiro Cadastro
Q278;Outras malformações congênitas especificadas do sistema vascular periférico;Primeiro Cadastro
Q279;Malformação congênita não especificada do sistema vascular periférico;Primeiro Cadastro
Q280;Malformação arteriovenosa de vasos pré-cerebrais;Primeiro Cadastro
Q281;Outras malformações dos vasos pré-cerebrais;Primeiro Cadastro
Q282;Malformação arteriovenosa dos vasos cerebrais;Primeiro Cadastro
Q283;Outras malformações dos vasos cerebrais;Primeiro Cadastro
Q288;Outras malformações congênitas especificadas do aparelho circulatório;Primeiro Cadastro
Q289;Malformação congênita não especificada do aparelho circulatório;Primeiro Cadastro
Q300;Atresia das coanas;Primeiro Cadastro
Q301;Agenesia ou hipoplasia do nariz;Primeiro Cadastro
Q302;Fissura, entalhe ou fenda nasal;Primeiro Cadastro
Q303;Perfuração congênita do septo nasal;Primeiro Cadastro
Q308;Outras malformações congênitas do nariz;Primeiro Cadastro
Q309;Malformação congênita não especificada do nariz;Primeiro Cadastro
Q310;Pterígio da laringe;Primeiro Cadastro
Q311;Estenose subglótica congênita;Primeiro Cadastro
Q312;Hipoplasia da laringe;Primeiro Cadastro
